item_id,major_brand
PETCO HAMS- BERRY HI,KRAFT
LAS PALMAS RED CHILI,LAS_PALMAS
MONTERY MUSHROOMS,GIORGIO
SB VIT OMILK,SMART_BALANCE
BROC/CRT EATSMART,SMART_ONES
HORIZON ORGANIC COT CH,HORIZON_ORGANIC
STRIDE SHAUN WHITE GUM,STRIDE
BRILLI X-VRGN OLV OI,BERTOLLI
BALANCE GOLD BAR,BALANCE_BAR
BH MANGO LEMONADEW,BOLTHOUSE_FARMS
CHOY SUM 30 LB,PLU_MEAT
CELIA BURRITO FL,DORITOS
SUN LNDRYH DETERGNT,SUN
CYT FRONTERA P NOI,FRONTERA
LIBBY VIENNA SAUSG PC,LIBBYS
ALB CELELRY SM MED,RETAILER_ALBERTSONS
FRSKIE PRM F/BF/G,PURINA
COTTAGE HEESE,KEMPS
SSLCHC CHNK BRWNI,GENERAL_MILLS
CLG BS PEROXCLN,COLGATE
PUFF'S FLUS CUBE,PUFFS
KNORR ASN CHCKN RICE POTATOES RUSSET,KNORR
UBKOTEX P/ LINER CURVES,KOTEX
HORMEL VEGETARIAN CHILI W,HORMEL
QKR CAPT CRUNCH,QUAKER
YELLOW BANANAS PRODUCE,PLU_FRUIT
SPITZ SNACKEY/BBQ,SPITZ
ID CLEAR SUCTION HOOK LAR,3M
SMOCHA GRANDE,GRANDE
DANNON VAN OG,DANNON
BAREFOOT MOSCA,BAREFOOT
RUFFLE SOUR CR ON,RUFFLES
YPLT LT STRW/BANANA,YOPLAIT
O/MN TRKY BACN SLCT,OSCAR_MAYER
PALM OXY PWR CGR,PALMOLIVE
PF GOLD FISH S WT SVRY VART,PURINA
GELT TICK BCH,BEECHNUT
MEN'S 6PK CREW SOCKS - WHITE,FRUIT_OF_THE_LOOM
HSW MEATBALL,PLU_MEAT
ALMAY IE SHD KI40T BRWN,ALMAY
HSE PASTA PIZZA DOUGH,KRAFT
CAPTAIN MORGAN SPICED 1.75ML,CAPTAIN_MORGAN
MARIE C PIE,MARIE_CALLENDERS
SOUTHWESTERN FLR TRTLLS 1 F,BOBS_RED_MILL
SAN LUIS SRDCH BRD,PLU_BAKERY
HYV UT OVNRST TRKY,PLU_MEAT
POLAR SELTZER-RASPBERRY LIME,PLU_FRUIT
REDOIWHIP REAL CRMPC,REDDIWIP
MC DAWN ORIGINAL SC,DAWN
COMMANDOASDH HOOK MED,3M
BARILLA SPIC MARINA,BARILLA
"BAMBOO SKEWER 6 INCH, DAMTUH",NATURE_VALLEY
POWER CRUNCH BAR COOKIES&,NESTLE
WRIG JCYFRUIT,WRIGLEYS
SMRT BALANCE MOVIE,SMART_BALANCE
REVLN CS AQUAMRL MDDP,REVLON
COC KRP CEBR CHO CHY,KELLOGGS
PICKLED FLUMS,PLU_VEGETABLE
TRAVEL MUG REFILL,HASBRO
MLTI GRN CHRO,GENERAL_MILLS
QUAKER OATS LO,QUAKER
KNR SIDES CHKN,KNORR
SALL WATERMELON,PLU_FRUIT
KR HE FAVE FF CHEK,PLU_MEAT
KIND PLUS POM B/BRY PSTCHIO 1.40Z,KIND
H/MARK CARD BRITHDAY SHOEBOX,HALLMARK
TS BNLS CENTER CHUCK BARS,PLU_MEAT
CHOC SQR MED ASTD BAG 4.85OZ (PACK OF 12),GHIRARDELLI
NAB RITZ PNTBTR BP MVP,KRAFT
DAVES CHICKEN STEW 130Z,PLU_MEAT
HCNTEREY JACK DV,BOARS_HEAD
MANGO O RITA PK BOZ,BUDWEISER
KEL MINI WHT FR,KELLOGGS
SCOTCH SNGL USE GL,3M
CRSTY ROLL,PILLSBURY
2 PEPSI OT/LTR,PEPSI
CAROLAN IRISH CREM,BAILEYS
PFRM GLDFSH CRKRS,PEPPERIDGE_FARM
FRY STEAK FAMILY,PLU_MEAT
SATIN 2PK PC TAN S,3M
SMT BAL LT BUTRY SPR,SMART_BALANCE
BODYCOLOGY BODY WASH 16FLOZ,BODYCOLOGY
KLG FRT SNKA DOC MCSTFN,KELLOGGS
VIGO ARTICHOKE HRT,REESE
SR FRESH TOM TURKE,PLU_MEAT
SNKRS ALMOND,SNICKERS
NATURE VLY,NATURE_VALLEY
1 RAGU ORIGINAL 24Z,RAGU
FST RSP 1STP,PURINA
LOR EXCELLANCE,LOREAL
LEAN POCKET BACON EGG CH F,LEAN_POCKETS
HATCH RED MILK ENCHLD 15 OZ,PLU_MEAT
2 M&M MARS SNICKERS,SNICKERS
PASTRA ENTREE,GLADWARE
PWSL CBY JCK PC,KRAFT
BE SF ROTINI/BROC/P,BIRDS_EYE
"MARTINELLI'S GOLD MEDAL(R): SPARKLING 8.4 OZ CIDER, 6 CT",MARTINELLIS
NAIL CLIPPERS & SCISSORS,COVERGIRL
PRANGE NAVEL LG OG,PLU_FRUIT
COLGATE OXY WHITE,COLGATE
KIT KAT MINS KINS 2.7Z,HERSHEYS
FANT ORAGE,BODY_FANTASIES
O BRD LOVRS BUTTERMI,OROWEAT
GOLDEN POMPANO UP FARM,PEPPERIDGE_FARM
CANTINA CASTEGGIO SANGUE GIUDA,TOSTITOS
FSEL CLSC GARODEN,FRESH_SELECTIONS
FRUC DMG ERSR SHM 13Z,GARNIER
NSTL PEPE ND IEP,NESTLE
OM BACON DOGS 14 OZ,OSCAR_MAYER
170Z ICE ORANG MANGO,TALKING_RAIN
CRAYOLA 5 CT A,CRAYOLA
STUD GUARD,RIGHT_GUARD
WTR 405.6 CRST RDG,CREST
5LBS RUSSET POTATO,PLU_VEGETABLE
OPN BAT BARS PEACH,NATURE_VALLEY
REVLN NAIL ENML URBN,REVLON
STRBLS ICE VANILLA,STARBUCKS
ISLND SQZ,KRAFT
WRP GIA PRINT,BOUNTY
KRO TWLTS RP,PLU_MEAT
ANNIE CHUN'S UDON SOUP NOODLE BOWL,ANNIE_CHUNS
GG VFS BROC CAR CAPE,GREEN_GIANT
PUREX BABY DETERGEPC,PUREX
HEALTHY CH CKN & DUMPLING,HEALTHY_CHOICE
LIV CELLARS CABERN,LIVINGSTON_CELLARS
ENG MUFFINSF,THOMAS
DUCAL BEANS NO TAX,GOYA
MARLB MNTH BX100,MARLBORO
KT - 500CI CLEAN &C,GLADE
COLMN SIRLOIN TIPS,PLU_MEAT
CRUSH GRAPE 20,CRUSH
SC 2219 PC MINUTE MAID PUN,MINUTE_MAID
SUAVE MEN RDYWN,SUAVE
KKM BREAD CRUMBS PARKO,KIKKOMAN
ARM TURKEY LMER,ARMOUR
TJ RECYELED 2 PLY PAPER TOWEL,KLEENEX
GG FRENCH GRN BE,GREEN_GIANT
PP BLST XTRA CHDRG,PEPPERIDGE_FARM
SAZ CUL/ACH 6.33Z GO,GOYA
PILLSBURY DEVIL FD CAKE MIX,PILLSBURY
FYG MOON MIST,FEBREZE
QUAK INST GRTIS,QUAKER
PROGRESSO VEG.,PROGRESSO
ZEST BDYWSH16.5 BC,ZEST
SMUCKERS STRB,SMUCKERS
STNYFLD ORG LF YOGRT,STONYFIELD_ORGANIC
SPEC K SC & ONION CRACKE,KELLOGGS
NEWMAN'S LEMONADE PC,NEWMANS_OWN
BST CH LG EGGS W,BEST_CHOICE
MINUTE MAID,MINUTE_MAID
HRI SSGE 12IN 30Z,PLU_MEAT
PRODUX\CE ITEM,PLU_MEAT
NYC INDIVIDUAL EYE SOHO,COTY
RTE PL COOKIE CREME SINGLE,NESTLE
FRILLER SAUSAGES,PLU_MEAT
HS 8.75QFHS LML,SUAVE
STFR FILET MAC & CHZ 9 0,STOUFFERS
CHICKEN FAJITA STR MP,MARKET_PANTRY
COFF OR CAPP,STARBUCKS
TOPCARE STOMACH RL,TOP_CARE
DM 50%LS GRN BNS,DEL_MONTE
RTZ MFFN MX,JIFFY
PEPSI,PEPSI
DOVE MEN CLEAN BW AXE BODY SPRAY,DOVE
SMUCKERS JAM-S 32 OZ,SMUCKERS
TOSTIYOS BITE SIZE,TOSTITOS
HEINZ SQZ KC,KC_MASTERPIECE
RA LUCTE BRSTL BTH BRSH,PLU_MEAT
HRML TURKEY PPRNI,HORMEL
BANANA DATE DROP,AMPORT_FOODS
PNINE NT FUS SM CD,PANTENE
SEXY SH S CLN SLATE SHB,LOREAL
AMANA 100% STONGERGD,PLU_MEAT
GREEN TOP RED RADISH,PLU_VEGETABLE
CELESTE PIZZA FOR ONE,CELESTE
OLELPASO CKN SFT TACO DNRKT,OLD_EL_PASO
PURE MAPLE SYRUP,NESTLE
BANQUET B&S,BANQUET
ORGSIRLOIN TIP ROAS,PLU_MEAT
OM LUNCH HAM& AME,OSCAR_MAYER
PEPSI LATA,PEPSI
2.69 LB. SEEDLESS BLACK GRAPES,PLU_FRUIT
KRAFT MAYONNAISE JAR 30FLOZ,KRAFT
MTOLY RSTD RED PPR,SABRA
ROSE 6IN CLAY,PLU_MEAT
TWIZZLER STRWBRY KS,HERSHEYS
NIVEA SOFT MOIST,NIVEA
NAAN GARLC FLAT,PLU_MEAT
GERBER GRD GRP SPL,GERBER
GROUN STRLON,PLU_MEAT
DEP SOFT TACO DKIT,OLD_EL_PASO
LEAN GOURND SIRLOIN,PLU_MEAT
ROYL GALA APPLEES,PLU_FRUIT
KIT CLP STCK,HERSHEYS
JTB TOWEL 1RK,SCOTT
BASIC CEREA,GENERAL_MILLS
STEEL DECO ROD SQRE,ROOM_ESSENTIALS
DISNEY FAIRIES FRUIT,DISNEY
KRAFT MEXICAN 4 CHS,KRAFT
RUFFLES CRSP OT,RUFFLES
REYNOLDS,REYNOLDS
PURE AMAR SPRING WATER,NESTLE
UTZ POTATO CHIP BARBEQUE BAG 20OZ,UTZ
SNCKRS 2 PC KS 3.29,SNICKERS
ANGRY BIRDS KIDS T.POSTE,ANGRY_BIRDS
CNDS POLY BAG PRNCSS PK T,GOYA
WLTN SPATULA,WILTON
CAB DRY DT TONIC WATER,CANADA_DRY
I/C BARS 30Z 12CT WF,VANS_NATURAL_FOODS
STILTO VRY BLACK,COVERGIRL
COFFEMATE,NESTLE
LEXAR 8GB SD MEMORY CARD - (LSD8GBABT),SANDISK
CDORS LT 9PK,COORS
ICED RED BULL INFUSION MEDFU,RED_BULL
DOLE SOUTHWEST SLAD 130X TF,DOLE
PHINEAS & FERB: ACROSS 2ND,BLUE_DIAMOND
1 ALW ULTHIN OVRNT 38C,ALWAYS
REV S/LUST LPGLS MFG CPN,REVLON
DB ASST CK DNTS 6C,PLU_BAKERY
SWISSCHARD RAINBO,RAINBO
BASS PRD $50,PLU_MEAT
CHILE VARDE,DORITOS
WT OLIVES/CRNHNS/CPRS,GOYA
RA PNTRY CRYS SPNT SPT,PLU_MEAT
SPAM LITE 12 OZ,HORMEL
SC TRIBE HUMM,SABRA
AMY'S CHNKY TOM BISQUE S F,CAMPBELLS
HOLIDAY CELLO WRAP,HALLMARK
SPT CHCK GRVY GLS,PLU_MEAT
SPAM JALAPENO 12Z,HORMEL
GG CARROTS HG,GREEN_GIANT
HORMEL ITLN 3.99,HORMEL
STEWRTS ROOT BE,ANW
GUACHS PST BT 15XT,PLU_MEAT
RML LST FIN 25HR FND,RIMMEL_LONDON
NABISCO MINI VAR MNC,KRAFT
KRFT RM HCKRY BBQ,KRAFT
GAIAM HARMONY TREE MAT BAG,PLU_MEAT
MOMS MEATLOAF MD,PLU_MEAT
ALMAY ININS I-CLR VOLUM MASC BROWN,ALMAY
MX HSE INST 8OZ,HOUSE_FOODS
LITTLE DEBBI,LITTLE_DEBBIE
JIB PURFD WTR 249,GOYA
NESTLE PRE LIFE,NESTLE
SFWY WHIP TOPPIG,KRAFT
ST F BO PZ DX12.380Z,PILLSBURY
NAB RITZ PB CHR,KRAFT
FRESH ORARGE FLESH NELON,PLU_FRUIT
V SASSSOON COND,VIDAL_SASSOON
"7""SG CHPTL CHX SUBAC",PLU_MEAT
JELL-O GEL CHRY PM,JELLO
PRIATES BOOTY,PIRATES_BOOTY
CAMPBELL'S CREAM MUS,CAMPBELLS
MAY VOL EXP COLOSSAL CATEYESMASC GLAMBLK,MAYBELLINE
YOPLAIT BLCKBE,YOPLAIT
CLP C OFFEE STIR STIK,PLU_MEAT
NATURE OWN HONEY,NATURES_OWN
POST-IT FLAGS .472 IN 683,3M
GAO GAY DUA 2013 50LBS,PLU_FRUIT
ALMOND BREEZE UNSWT VAN F,ALMOND_BREEZE
HEAD LESS SHRIMP 91-110,PLU_MEAT
CAREY-PICKLEDSLICECARRTS,CAREY_FOODS
HM FRESH STACKS,KRAFT
GROUND CHICKEN EACH JB,PLU_MEAT
RETRAK ETAUDIOBUD IN-EAR STEREO HEADPHONES,SKULLCANDY
CMO MINI APPLE CINN WAFFL,KELLOGGS
CLRK AUTO TBOWL,LYSOL
"CAREESDILY SILK BEAUTY SOAP FOR UNISEX, 6 COUNT",CARESS
FAGE TDIAL APPLE,FAGE
COLG SENS ENML PRTCT TP6Z,COLGATE
K AID UNS STTRAWB,KOOLAID
ELEC ACESSORIE,ENERGIZER
BRONNERS LAVENDER SOAP,DR_BRONNERS
EXCEDRIN CAPL EXT,MCCORMICK
BRST INDR,FOSTER_FARMS
PRINGLES SR CRM &,PRINGLES
CFKARLN RNCH/BCN SALAD,HIDDEN_VALLEY
MOTT HH GRANVY,MOTTS
CILANTRO BCH TRIMN,BEECHNUT
LISTERINE POCKET PAKS CO,LISTERINE
CHAPSTICK,CHAPSTICK
PEPSI0COLA 2 LTR PC,PEPSI
DORITO TC,DORITOS
WHT CHOC MINIATR,HERSHEYS
TWANG LEMON LIME BEER SALT,PLU_FRUIT
LUMP SUGAR,BEST_CHOICE
WHELIES CARS,HOT_WHEELS
SAPPORO DRAFT 22OZ,SAPPORO
COUNTRY STYLE RIBS FAMILY,PLU_MEAT
KOOL-AID TROP PUNC,KOOLAID
RAGU CHZ CREATION MVP,RAGU_CHEESE_CREATIONS
PC HERSHET S BLISS,HERSHEYS
CRISCO CXANOLA OIL,CRISCO
CONV NR BNLS NY STRIP,PLU_MEAT
SR FF CAL FRNCH DR,PRINGLES
CF FNLY SHRED PARM,KRAFT
"SCOTCH - SHOE TAPE DISPENSER, BLACK HIGH HEEL - 1"" CORE",3M
$ $25 VENUS BLADE,GILLETTE
NIVEA A KISS OF,NIVEA
OGVALLEY WHOLE MLK QT 32OZ,MC_ARTHUR_DAIRY
AMPDRT R S SNY WR,WET_N_WILD
HF THIGHS,PLU_MEAT
HUNTS SAUCE GRLIC,HUNTS
MA PA LGH T,HELLMANNS
DKD PREN MEATBALLS,PLU_MEAT
SUAVE MENS 2 N 1 AN,SUAVE
TYS CRISPY CHKN STRIPC,TYSON
HANDI WIPES 6 CT,CLOROX
VNT CHAI LTE,OREGON_CHAI
ICP BONELESS TIGH,PLU_MEAT
CF JACK CHUCK,PLU_MEAT
BRETOLLI BAKES,KETTLE_SNACKS
ID CHI WFT CH,GHIRARDELLI
NATURES OWN,NATURES_OWN
GALLD AZUL GOUDA HOLANDES,BOARS_HEAD
CM RED SEEDLESS GRAPES 2.58 LBS 1/ 1.88,PLU_FRUIT
BIRDS EYE,BIRDS_EYE
"GE CEILING FAN BULB, 40W, 4PK",GE
COCONUTS MILIK,PLU_COCONUTS_FRUIT
CAFE M NICE JMBO GLZD H/BUNA,PLU_BAKERY
WISK POWER BLAST PC,WISK
MIR COMPACT LD,BAYER
DP ALCOHOL EXCISE TZX,WET_N_WILD
GATOR 20Z FRSTYPNCH,GATORADE
ROSEBLUM VINTNERS CUVEE ZIN,RAVENSWOOD
WW LASAGNA F,WEIGHT_WATCHERS
TRSC THNCRSP ORI,KRAFT
PCN,THRIFTY_ICE_CREAM
BUD LIGHT 8PK ALUM,BUDWEISER
HERRS CHIPS SWT CORN,HERRS
2 LB CUTIES,CUTIES
MIKES MANGO LEMONADE,MIKES
BERT ALFREDO 2PK,BERTOLLI
EPAN PILLSB,PILLSBURY
BNLS SOUTH RIBS,PLU_MEAT
NAK SSND RIC VIN,PLU_MEAT
WW SOS LASANGA,WEIGHT_WATCHERS
PKG STRING CHEESE LGHT ORGANI,KRAFT
DELUXE-HALLOEVETSPIDERSASS,KRAFT
N MLTRGN SND RND,PLU_MEAT
1 SSJ MUSTARD GREE,PLU_VEGETABLE
"HARD CANDY HEAVY DUTY GLAMOFLAUGE WITH CONCEALER PENCIL, TAN 314",NATURE_VALLEY
MSSN MN G AP FRC,MENNEN
C1 ANTBCT MAND&P,DOLE
CUFMAT PUMPKIN SPI,NESTLE
HALLOWEEN MASK,STUDIO_35
YOPLAIT GRX 100 VANILLA,YOPLAIT
32ZPA PWRAD ZERO LM,POWERADE
FER TIC TAC BIG PACK WINTRGRN 10Z,TIC_TAC
RITZ BITZ BAG 3 0Z,KRAFT
AC STEM TOW,PLU_MEAT
SCRT CLNCL FRSH ORCHID 1.6,SECRET
WHITE HWL MUSHROO+,PLU_VEGETABLE
GR ROUND CHUB,PLU_MEAT
WATERMELON 4.99 D,PLU_FRUIT
GLACEAU SMART WT,GLACEAU
CHAMPANGE GRAPES 16Z,PLU_FRUIT
DISCOUNT 7,COCACOLA
TAIWANSE CABBAGE,PLU_VEGETABLE
CAPT CH IMIT CRBMT,QUAKER
ASTICA SAUV BLNC,WOODBRIDGE_BY_ROBERT_MONDAVI
RC KELL COCOA,KELLOGGS
ROXANE 1GAL. WATER $0.99,CRYSTAL_GEYSER
FT ONION RINGS,TIMS_CASCADE_SNACKS
GORDONS,GORDONS
SECRET DEDD A/P,SECRET
KEL CORN POPS 12,KELLOGGS
SAVOIES TASSO PORK,PLU_MEAT
BUNNY 12PK HAMB,BLUE_BUNNY
STONE CALI BELGIQUE IPA 2,STONE
WT BELGIAN ENDIVE,BLUE_MOON
HUNTER RELIEF,ADVIL
PF PUMPKN SWIRL BO,PEPPERIDGE_FARM
OLD ORCHARD APPLE CRANBERRY JUICE,OLD_ORCHARD_PREMIUM
NINO FRNCO PRS RST,PLU_MEAT
LIGHTED VINE PUMPKIN,PLU_VEGETABLE
MB EXP RCKT MASC,MAYBELLINE
SPKLN ICE KWISTR,TALKING_RAIN
TRISCUIT RE 3.00,KRAFT
EMER BOTG BRY/CRM,EMERALD_BREAKFAST_ON_THE_GO
SB RF CRESC RLL,PILLSBURY
CRISCO PUR CANDLA OIL,CRISCO
GG SND VEG BRUSSEL,GREEN_GIANT
DANN GDRK YOIGRUT,DANNON
KRAFT CHS SNGLS,KRAFT
WELCH SPEAD,WELCHS
1.5Z NUT HOTDOG B,GENERAL_MILLS
YOPLAIT LT BLACKBER,YOPLAIT
ALM OIL-FREE GNTLE EMUR PADS,ALMAY
HRB ES SHMPO AUTOMATIC COUPON 0.02,HERBAL_ESSENCES
ENFAMIL NWBR NRST,ENFAMIL
CLAY 1008 SCUPEY BLUE EARL,PLU_MEAT
MORTON CAYENNE PEPPE,MORTON
TBONE STEAK CBAD MTBALLS,PLU_MEAT
FRSK R&S CHICKEN 5.5Z,PURINA
HUNTS CHOC/VAN PUD 12PK,HUNTS
H H WILD RICE FA V,ZATARAINS
IYS CRS CHK STRP,TYSON
DEVACURL MICROFIBER TOWEL,BRAWNY
PET RAIN GOAT,WHITE_RAIN
TURKEY HILL NF MINT CK & CRM,TURKEY_HILL
GULTINO CHDDAR CRA,CRA_Z_ART
TAZO RTO ICE-T OG,TAZO
LIBBY PUMKIN PIE MIX,LIBBYS
PROG R/H SAV BF,PROGRESSO
GM TIX CREAL,GENERAL_MILLS
ORGANIC GREEN ONION EA,PLU_VEGETABLE
STEVIA NAT. SWEETENER,STEVIA
SCANEND COUPN,RITE_AID
DOLE CHOPPED AISIAN,DOLE
SENSODYNE PRONAMEL GENTLE JHITENING,SENSODYNE
GORTON'S POTATO CRUNCH FISH FILLETS - 10 CT,GORTONS
H/MARK CARD CARE CROWN,HALLMARK
PERSONAL WATERMELOR 8 CT,PERSONAL_CARE_COSMETICS
YOP LT WH CHOC/STRAW,YOPLAIT
BE VOILA TURYKI,BIRDS_EYE
CHEESE SHEED CUP,KRAFT
CN YNGLNG LAG,BUDWEISER
CREST AVN FBRST TP,CREST
PEAR BARTLETT WIC,PLU_FRUIT
LEINEN SHNDY SEAS 6PK,LEINENKUGELS
REESE PB TREE 6PK,HERSHEYS
EGGO HOMESTLE W,KELLOGGS
POP SECERT HICROWN,POP_SECRET
DOVE MEN DEODORANRT,DOVE
REVLN CS LPLNR RED,REVLON
HOLIDAY PEMS,HERSHEYS
POLAR 1LT PALE,PLU_FRUIT
HELLO INST PUDDING,JELLO
APPLE APPS $ 25,APPLE
PILLS HUNGRY JACK,HUNGRY_JACK
JOL TM HLTH POP MN,JOLLY_TIME
PUP LEANS,HUGGIES
ERASER,MR_CLEAN
YOP TRIX RASP YOG,YOPLAIT
CHIPS AHOY 1.49,KRAFT
GOODY STYLISTA VENT BRUSH,GOODY
CAFE 3 CORACOES,CAFE_ESCAPES
SB FRAPPUCCINO,STARBUCKS
ASNTAS GREEN MUNG BEAN,PLU_VEGETABLE
BUNNY SOFT TWIST BRO,BUNNY
LIOT EXCELL BAR,LINDT
TONYS PIZZA PEP,TONYS
SOS ALL SURFACE SCRUBBER SPONGE 3CT,3M
S/F STEWED TOMAT,HUNTS
HM BNLSS FRIED,PLU_MEAT
GNS GRN ORG,PLU_VEGETABLE
252MCC FOOD DOLOR,MCCORMICK
KFT SHRD WH CHEO,KRAFT
BW CTRSOCK CAT,ST_IVES
W&WLD FRGE ESHW DTCH,WET_N_WILD
CANDY CORN LIGHT BC,MNMS
PC NESTLE BAKING M,NESTLE
VANIL BEAN FRAP,STARBUCKS
YOGI LIC MINIT,YOGI
PURE LEAF TEA LMNDE,LIPTON
BEE SHOIRT RIB,PLU_MEAT
STOUFFERS PARTY MEAT,STOUFFERS
SARA LEE BUFFALO CHICKEN,SARA_LEE
NUTRI-WHOLE GRAIN,KELLOGGS
13Z MSN CHIP IRIAN,MISSION
PROGRESSO TOMATO BASIL SO,PROGRESSO
PLANTAIN CHIPS 3 OZ,NATURES_HARVEST
FRITO LAY VP B,FRITOLAY
CANON DIGIPOWER BATTERY CHARGER,SONY
HINODE TRS JASMINE,LOREAL
SUNKIST DT ORANGE OC,SUNKIST
SP/3W CFL/LED SLIDE - IV,GE
CLOSE UP TTHBRUSH RUBBER GRIP MED,3M
CRYSTAL DISTILL MATER,CRYSTAL_GEYSER
CMPBLLS CHX,PLU_MEAT
ADVL FM CPLETS 4CT,ADVIL
DORITOS-50 BAG,DORITOS
12Z MT DEW GAME FW,MOUNTAIN_DEW
NORRIS MOONSHINE SYR,AUNT_JEMIMA
PF GF BULK COLORS,PEPPERIDGE_FARM
CA SPARK FUJI APPL,PLU_FRUIT
FRESHCARROTSCHIPS/110/,FRESH
MILLER HIGH LIFE SNGL,MILLER_BREWING_COMPANY
BETTY CROCKER HAMBURGER HELPER ITALIAN NON-MICROWAVEABLE BOX 7.2,GENERAL_MILLS
MARL 72 GLD KS BOX,MARLBORO
POLAND SPRING NATURAL SPRING WATER 96.00 FL OZ,POLAND_SPRING
LAMS BISC MO,PLU_MEAT
PETITE CUT TOMATOES WITH JALAPENOS - MEDIUM HOT,PLU_VEGETABLE
PLX SHR OLV OIL X-VRG,BERTOLLI
SAM ASAMS 12PK CAN,SAMUEL_ADAMS
PALMOLIE OSI CEDG CONC,CLOROX
OPEN NATURE BP HOT,PLU_MEAT
SEASONED GRNCH FRIES,OREIDA
YANKEE CANDLE LAVENDER CANDLE,YANKEE_CANDLE
ANGEL SOFT 12DEL ROL,ANGEL_SOFT
HC CS PORT MRSLA,HEALTHY_CHOICE
DANON DNIUMALS FDRNK,DANNON
CH STE MCHLE,CHATEAU_STE_MICHELLE
GRANNY SM AAPPLES,PLU_FRUIT
FAJITA SEASO .75,TOSTITOS
SHORT RIBS [FLANKEN[,PLU_MEAT
PYREX SPIE,PYREX
CUCUMBER SDLD HH 3,PLU_VEGETABLE
TOWELS HALF,SNAPPLE
1 SEC IS PWDR FR 2PK 2.6Z,SECRET
CTY MKT SPT WHT,PLU_MEAT
CH STEAMED VEGE BU,PLU_MEAT
TOP RND RS BEEF,PLU_MEAT
TOMATOES YELLOW VINE,PLU_VEGETABLE
DOMINATE TECH HOODIE,FREDERIC_FEKKAI
FMLY PK CC CHOPS,PLU_MEAT
TAND SPINACH,PLU_VEGETABLE
"MILANI SHADOW EYEZ EYESHADOW PENCIL, 06 ROYAL PURPLE, 0.1 OZ",E_L_F
PICTURE HANGING STRIP SM,3M
FS P R B COOKING WINE,GOYA
1 JTB ORIGN RINGS,CEDAR_MAGIC
DP VINEGAR/SOY S,KIKKOMAN
DOLE PNAPL/ORG JUICE,DOLE
HANESR BOXER,HANES
MC CREST PH WHT TP TW,CREST
BREAKFAST WAFFLES MULIGRAIN,KELLOGGS
AC FZN MTBA,PLU_MEAT
SCHICK DSPSBL R3CT,SCHICK
CAREY WHLE JALA,CAREY_FOODS
ORG VLLY UP,NATURE_VALLEY
DIAL ALOE BAR-3 PACK,DIAL
ORNANGE CAL,YOPLAIT
IDAHOAN MASHED POUCH,IDAHOAN
BUTT BONELESS HLF,PLU_MEAT
RABBIDS INVASION PLUSH - LOCO LIBRE FIGURE,HASBRO
IMITATION VANILLA,MCCORMICK
QUAKER SOFT SOOKIE,QUAKER
KRFT MEX 4 CHZ SHD PC,KRAFT
TOMATOES NON STKRED,PLU_MEAT
SCOTT SLIPPER OLU SZ 8,SCOTT
TENA W LDWR S S M,TENA
SO PBC SNDAE,HERSHEYS
CLAY FE SCRUB HNYS 5Z,PLU_MEAT
SMRT ONE MI,WEIGHT_WATCHERS
RICO DRY CHICK PEAS,GOYA
MST CHKN PATTIES,PLU_MEAT
HOST CINNAMON R,HOSTESS
150Z HORMEL CHILI,HORMEL
TIDY CAT ACTION LTPC,PURINA
KRAFT SINGLE 2.50,KRAFT
UNSTOPABLES,DOWNY
SC EGGB LRG EG,EGGLANDS_BEST
PAS ENG DYE KIT SHPR,HERSHEYS
HILLSHIRE FARM SLICE PEPPERO,PLU_MEAT
K AID PUNCH,KOOLAID
LN CSN CHS RAVIOLI,STOUFFERS
ND SOY,SOY_DREAM
NOLS & SAUCE,KNORR
HAG BTR PECCN,GENERAL_MILLS
4767 $NBC GRAHAMS,KRAFT
GUMMY PEACHIES,HARIBO
STWBREY RPC,PLU_VEGETABLE
2 BLU DIAM LIGHTLY SLTD,BLUE_DIAMOND
ENT-LITTLE BITES S,ENTENMANNS
KFT VELV QUESO BLANC,KRAFT
CM ORGANI CPINT,PLU_MEAT
SE MILLS SAUS PEPPR,PLU_MEAT
RCKSTR ZEO SLVR,ROCKSTAR
GER.CHIC-NDL,GERBER
GG SSN VEG,GREEN_GIANT
HUNT TOMATO WHL,HUNTS
$$ SPDRMN LRN CRDS,HALLMARK
QUAKER BANANA NUT SOFT BAKED OATMEAL COOKIES - 6 CT,QUAKER
SSL RSPBERRY FELATIN,SUNNY_SELECT
AVOCADO SALMON SPECI,PLU_VEGETABLE
CARN INST B REAKFST,NESTLE
TUSSY WOMEN'S ROLL ON ANTIPERSPIRANT 1.7FLOZ,HALLMARK
WON GRD CHCK,PLU_MEAT
CARN INS BRKFST CHOC 10PK,NESTLE
YUMMY BRD CHDN BRSPC,TYSON
SRGNTO PPR JCK CHSBC,SARGENTO
CREMA CENTRO AMERICA,EL_MEXICANO
GHOST LIGHTS,PHILIPS
PINEAPPLE SPEAR MU,RETAILER_HANNAFORD
TUSCAN DAIRY FARMS ULTRA-PASTEURIZED FAT FREE HALF & HALF,BYRNE_DAIRY
HARD/GENOA SALASI,BOARS_HEAD
GER YOGURT MELI ST,GERBER
TJ'S VINNESE LEMON TART,PLU_FRUIT
PROG CINELLINI BEAN,PROGRESSO
KL AID GR APPLE,KOOLAID
GERBER PEAR JUICE 4PK F,GERBER
NJ RPOTEIN AND GREENS,PLU_VEGETABLE
MONSTER ENRG <+ - SC KROGER + SAVINGS 0.70,MONSTER
